Year,SA2_code_2016,SA2_name_2016,Population,Population density,Population growth (1 year),Population increase (1 year),Population growth (5 years),Natural increase,Net regional migration,Net overseas migration,Natural increase (ratio to population at start of year),Net regional migration (ratio to population at start of year),Net overseas migration (ratio to population at start of year)
2005,212051327,Wheelers Hill,20642,1984.807692,-0.544447121,-113,,,,,,,
2005,213011328,Ardeer - Albion,6523,1418.043478,0,0,,,,,,,
2005,213011329,Cairnlea,5255,1194.318182,40.43292357,1513,,,,,,,
2005,213011330,Deer Park - Derrimut,13644,640.5633803,2.324883756,310,,,,,,,
2005,213011331,Delahey,8954,2558.285714,1.163710315,103,,,,,,,
2005,213011332,Keilor Downs,14697,1908.701299,-1.123519914,-167,,,,,,,
2005,213011333,Kings Park (Vic.),14796,3362.727273,-1.346846246,-202,,,,,,,
2005,213011334,St Albans - North,18824,2896,0.405376574,76,,,,,,,
2005,213011335,St Albans - South,16148,2563.174603,-1.102400784,-180,,,,,,,
2005,213011336,Sunshine,8244,1754.042553,1.153374233,94,,,,,,,
2005,213011337,Sunshine North,10473,1309.125,-0.123974824,-13,,,,,,,
2005,213011338,Sunshine West,16443,1264.846154,-0.188175307,-31,,,,,,,
2005,213011339,Sydenham,11061,2836.153846,1.430536451,156,,,,,,,
2005,213011340,Taylors Lakes,18687,1010.108108,1.174878181,217,,,,,,,
2005,213021341,Altona,11864,670.2824859,-0.461448108,-55,,,,,,,
2005,213021342,Altona Meadows,19379,1845.619048,0.497847845,96,,,,,,,
2005,213021343,Altona North,12869,794.382716,-0.286688362,-37,,,,,,,
2005,213021344,Newport,15186,1725.681818,1.348104645,202,,,,,,,
2005,213021345,Seabrook,5124,3202.5,0.648202711,33,,,,,,,
2005,213021346,Williamstown,14550,1993.150685,0.699010312,101,,,,,,,
2005,213031347,Braybrook,13184,1757.866667,1.11204847,145,,,,,,,
2005,213031348,Footscray,11731,2346.2,0.963938377,112,,,,,,,
2005,213031349,Maribyrnong,8026,1459.272727,5.272822665,402,,,,,,,
2005,213031350,Seddon - Kingsville,8202,4824.705882,0.601005765,49,,,,,,,
2005,213031351,West Footscray - Tottenham,9988,1664.666667,1.103350542,109,,,,,,,
2005,213031352,Yarraville,13006,2322.5,1.182511281,152,,,,,,,
2005,213041353,Bacchus Marsh,15345,78.17116658,2.197802198,330,,,,,,,
2005,213041355,Hillside,13302,200.0300752,9.797771358,1187,,,,,,,
2005,213041356,Melton,14834,113.496557,1.394395079,204,,,,,,,
2005,213041357,Melton South,12136,109.3333333,0.380479735,46,,,,,,,
2005,213041358,Melton West,9683,400.1239669,6.699724518,608,,,,,,,
2005,213041359,Rockbank - Mount Cottrell,2245,17.84578696,9.619140625,197,,,,,,,
2005,213041360,Taylors Hill,6073,1012.166667,49.17710636,2002,,,,,,,
2005,213041461,Burnside,4128,1587.692308,8.062827225,308,,,,,,,
2005,213041462,Burnside Heights,194,97,193.9393939,128,,,,,,,
2005,213041463,Caroline Springs,9746,1392.285714,17.91893527,1481,,,,,,,
2005,213051361,Hoppers Crossing - North,19322,1772.66055,1.33207468,254,,,,,,,
2005,213051362,Hoppers Crossing - South,19738,2819.714286,-1.032892098,-206,,,,,,,
2005,213051363,Laverton,4553,205.0900901,0,0,,,,,,,
2005,213051365,Tarneit,5683,91.5136876,40.80773043,1647,,,,,,,
2005,213051366,Truganina,2457,90.33088235,28.90870934,551,,,,,,,
2005,213051368,Werribee - South,10252,89.92982456,1.394520819,141,,,,,,,
2005,213051369,Wyndham Vale,9754,76.08424337,9.780528981,869,,,,,,,
2005,213051464,Point Cook - East,2743,144.3684211,39.94897959,783,,,,,,,
2005,213051465,Point Cook - North,8777,1032.588235,34.92697925,2272,,,,,,,
2005,213051466,Point Cook - South,68,7.234042553,70,28,,,,,,,
2005,213051467,Werribee - East,18501,2371.923077,2.777623465,500,,,,,,,
2005,213051468,Werribee - West,10965,85.86530932,1.377588757,149,,,,,,,
2005,214011370,Carrum Downs,17122,843.4482759,1.825750818,307,,,,,,,
2005,214011371,Frankston,21540,1856.896552,-0.40687997,-88,,,,,,,
2005,214011372,Frankston North,19255,1458.712121,-1.312080365,-256,,,,,,,
2005,214011373,Frankston South,17519,1199.931507,0.718638611,125,,,,,,,
2005,214011374,Langwarrin,21036,559.4680851,3.1783402,648,,,,,,,
2005,214011375,Seaford (Vic.),15840,1277.419355,-0.515010677,-82,,,,,,,
2005,214011376,Skye - Sandhurst,6218,314.040404,13.75777534,752,,,,,,,
2005,214021377,Dromana,8588,190.421286,0.046598322,4,,,,,,,
2005,214021378,Flinders,5901,20.53235908,0.118764846,7,,,,,,,
2005,214021379,Hastings - Somers,18374,168.7235996,1.050431722,191,,,,,,,
2005,214021380,Mornington,21151,1002.417062,1.873615259,389,,,,,,,
2005,214021381,Mount Eliza,17102,737.1551724,0.146395737,25,,,,,,,
2005,214021382,Mount Martha,14781,489.4370861,3.617245005,516,,,,,,,
2005,214021383,Point Nepean,16473,245.1339286,0.243412645,40,,,,,,,
2005,214021384,Rosebud - McCrae,18328,770.0840336,-0.77955825,-144,,,,,,,
2005,214021385,Somerville,17061,145.3236797,0.335215243,57,,,,,,,
2005,301011001,Alexandra Hills,17560,1291.176471,-0.181900864,-32,,,,,,,
2005,301011002,Belmont - Gumdale,7112,214.8640483,0.994035785,70,,,,,,,
2005,301011003,Birkdale,14350,1237.068966,0.532436598,76,,,,,,,
2005,301011004,Capalaba,17580,930.1587302,0.085397096,15,,,,,,,
2005,301011005,Thorneside,3531,1307.777778,0.483779169,17,,,,,,,
2005,301011006,Wellington Point,10271,1092.659574,1.512156553,153,,,,,,,
2005,301021007,Cleveland,13822,1161.512605,1.208171634,165,,,,,,,
2005,301021008,Ormiston,5535,1129.591837,0.563226744,31,,,,,,,
2005,301021009,Redland Bay,10156,216.5458422,8.054048303,757,,,,,,,
2005,301021011,Sheldon - Mount Cotton,4917,75.41411043,2.394835485,115,,,,,,,
2005,301021012,Thornlands,10190,471.7592593,7.342252186,697,,,,,,,
2005,301021013,Victoria Point,13821,1031.41791,3.932922244,523,,,,,,,
2005,301021527,Redland Islands,6921,21.83280757,1.869296438,127,,,,,,,
2005,301031014,Brisbane Port - Lytton,7,0.213414634,0,0,,,,,,,
2005,301031015,Manly - Lota,6907,1644.52381,3.028042959,203,,,,,,,
2005,301031016,Manly West,10209,2083.469388,2.489709868,248,,,,,,,
2005,301031017,Murarrie,3435,408.9285714,3.776435045,125,,,,,,,
2005,301031018,Tingalpa,8038,903.1460674,0.412242349,33,,,,,,,
2005,301031019,Wakerley,3421,657.8846154,17.03729046,498,,,,,,,
2005,301031020,Wynnum,11713,1920.163934,1.332295181,154,,,,,,,
2005,301031021,Wynnum West - Hemmant,13791,1121.219512,-0.755613126,-105,,,,,,,
2005,302011022,Bald Hills,6034,450.2985075,1.977353389,117,,,,,,,
2005,302011023,Bridgeman Downs,7411,780.1052632,3.346813555,240,,,,,,,
2005,302011024,Carseldine,6667,1481.555556,4.432957393,283,,,,,,,
2005,302011025,Everton Park,7848,1868.571429,0.718685832,56,,,,,,,
2005,302011026,McDowall,7130,1620.454545,0.891467384,63,,,,,,,
2005,302021027,Aspley,12210,1938.095238,0.427701925,52,,,,,,,
2005,302021028,Chermside,6474,1904.117647,2.631578947,166,,,,,,,
2005,302021029,Chermside West,6097,1793.235294,-0.049180328,-3,,,,,,,
2005,302021030,Geebung,4299,1074.75,0.350140056,15,,,,,,,
2005,302021031,Kedron - Gordon Park,11871,2282.884615,0.926713144,109,,,,,,,
2005,302021032,Stafford,5652,1662.352941,1.109123435,62,,,,,,,
2005,302021033,Stafford Heights,6984,2408.275862,-0.014316392,-1,,,,,,,
2005,302021034,Wavell Heights,8858,2460.555556,1.141813199,100,,,,,,,
2005,302031035,Boondall,8689,804.537037,0.19603321,17,,,,,,,
2005,302031036,Brisbane Airport,100,2.197802198,1.01010101,1,,,,,,,
2005,302031037,Eagle Farm - Pinkenba,295,40.97222222,-1.337792642,-4,,,,,,,
2005,302031038,Northgate - Virginia,5785,948.3606557,1.669595782,95,,,,,,,
2005,302031039,Nudgee - Banyo,7320,530.4347826,1.021253105,74,,,,,,,
2005,302031040,Nundah,8403,2271.081081,0.226622137,19,,,,,,,
2005,302041041,Bracken Ridge,15650,1932.098765,3.49844587,529,,,,,,,
2005,302041042,Brighton (Qld),8827,1358,0.227092086,20,,,,,,,
2005,302041043,Deagon,3176,1134.285714,-0.125786164,-4,,,,,,,
2005,302041044,Sandgate - Shorncliffe,6571,1528.139535,0.766753565,50,,,,,,,
2005,302041045,Taigum - Fitzgibbon,7467,1185.238095,2.203668218,161,,,,,,,
2005,302041046,Zillmere,7521,2032.702703,0.066524747,5,,,,,,,
2005,303011047,Camp Hill,9995,2172.826087,1.719926725,169,,,,,,,
2005,303011048,Cannon Hill,4051,1012.75,1.173826174,47,,,,,,,
2005,303011049,Carina,8846,2010.454545,1.982937514,172,,,,,,,
2005,303011050,Carina Heights,5878,1728.823529,0.961868774,56,,,,,,,
2005,303011051,Carindale,15504,1520,0.375501748,58,,,,,,,
2005,303021052,Annerley,9842,3393.793103,2.91749451,279,,,,,,,
2005,303021053,Coorparoo,14305,2699.056604,1.224172092,173,,,,,,,
2005,303021054,Fairfield - Dutton Park,4013,1910.952381,6.643635397,250,,,,,,,
2005,303021055,Greenslopes,8196,2732,1.775735751,143,,,,,,,
2005,303021056,Holland Park,7647,2317.272727,1.486396815,112,,,,,,,
2005,303021057,Holland Park West,5621,2161.923077,1.755973932,97,,,,,,,
2005,303021058,Woolloongabba,3957,1648.75,4.323754284,164,,,,,,,
2005,303021059,Yeronga,7723,1266.065574,1.086387435,83,,,,,,,
2005,303031060,Eight Mile Plains,12249,1590.779221,3.062684056,364,,,,,,,
2005,303031061,Macgregor (Qld),5545,2053.703704,1.001821494,55,,,,,,,
2005,303031062,Mansfield (Qld),8530,1609.433962,1.318446371,111,,,,,,,
2005,303031063,Mount Gravatt,13515,1826.351351,1.593625498,212,,,,,,,
2005,303031064,Rochedale - Burbank,4181,88.39323467,0.892857143,37,,,,,,,
2005,303031065,Upper Mount Gravatt,7832,1864.761905,1.926080167,148,,,,,,,
2005,303031066,Wishart,10503,2188.125,1.901620258,196,,,,,,,
2005,303041067,Coopers Plains,4404,1000.909091,1.498041023,65,,,,,,,
2005,303041068,Moorooka,9262,2259.02439,1.88098119,171,,,,,,,
2005,303041069,Robertson,4958,2609.473684,3.162713275,152,,,,,,,
2005,303041070,Salisbury - Nathan,6708,706.1052632,1.130710086,75,,,,,,,
2005,303041071,Tarragindi,9521,2115.777778,1.125862985,106,,,,,,,
2005,303051072,Algester,7793,2106.216216,3.41029724,257,,,,,,,
2005,303051073,Calamvale - Stretton,14434,732.6903553,3.136834584,439,,,,,,,
2005,303051074,Pallara - Willawong,1187,44.45692884,11.24648547,120,,,,,,,
2005,303051075,Parkinson - Drewvale,11180,880.3149606,5.591235361,592,,,,,,,
2005,303051076,Rocklea - Acacia Ridge,9145,408.2589286,1.005080627,91,,,,,,,
2005,303061077,Kuraby,6796,1477.391304,3.676582761,241,,,,,,,
2005,303061078,Runcorn,12702,1895.820896,0.300063171,38,,,,,,,
2005,303061079,Sunnybank,8117,1844.772727,0.732191611,59,,,,,,,
2005,303061080,Sunnybank Hills,16489,2576.40625,1.620855417,263,,,,,,,
2005,304011081,Jindalee - Mount Ommaney,7548,1572.5,-0.487804878,-37,,,,,,,
2005,304011082,Middle Park - Jamboree Heights,7496,2776.296296,-0.715231788,-54,,,,,,,
2005,304011083,Riverhills,4064,1847.272727,2.34197935,93,,,,,,,
2005,304011084,Seventeen Mile Rocks - Sinnamon Park,8503,1574.62963,4.356897398,355,,,,,,,
2005,304011085,Westlake,4755,2502.631579,0.210748156,10,,,,,,,
2005,304021086,Bellbowrie - Moggill,6752,388.045977,7.072629242,446,,,,,,,
2005,304021087,Brookfield - Kenmore Hills,7107,122.5344828,0.994742078,70,,,,,,,
2005,304021088,Chapel Hill,10317,1910.555556,-0.096833543,-10,,,,,,,
2005,304021089,Fig Tree Pocket,3333,775.1162791,1.522997259,50,,,,,,,
2005,304021090,Kenmore,8482,1600.377358,0.426237272,36,,,,,,,
2005,304021091,Pinjarra Hills - Pullenvale,4864,110.0452489,3.665814152,172,,,,,,,
2005,304031092,Chelmer - Graceville,6833,2135.3125,1.485222041,100,,,,,,,
2005,304031093,Corinda,4482,1545.517241,0.246029971,11,,,,,,,
2005,304031094,Indooroopilly,10804,1460,1.170521584,125,,,,,,,
2005,304031095,Sherwood,4806,2089.565217,0.881612091,42,,,,,,,
2005,304031096,St Lucia,10853,3192.058824,1.925244177,205,,,,,,,
2005,304031097,Taringa,7647,3641.428571,2.218954685,166,,,,,,,
2005,304041098,Enoggera,6491,676.1458333,0.901601119,58,,,,,,,
2005,304041099,Enoggera Reservoir,26,0.689655172,0,0,,,,,,,
2005,304041100,Keperra,7212,1386.923077,-0.08312552,-6,,,,,,,
2005,304041101,Mitchelton,7163,1705.47619,2.16802168,152,,,,,,,
2005,304041102,Mount Coot-tha,0,0,0,0,,,,,,,
2005,304041103,The Gap,16112,1309.918699,0.286318934,46,,,,,,,
2005,304041104,Upper Kedron - Ferny Grove,8266,626.2121212,1.088418735,89,,,,,,,
2005,305011105,Brisbane City,6685,2785.416667,22.70558003,1237,,,,,,,
2005,305011106,Fortitude Valley,4670,3592.307692,9.80484364,417,,,,,,,
2005,305011107,Highgate Hill,5619,4682.5,1.297998918,72,,,,,,,
2005,305011108,Kangaroo Point,6936,5335.384615,3.015000743,203,,,,,,,
2005,305011109,New Farm,11802,5620,2.199515068,254,,,,,,,
2005,305011110,South Brisbane,4081,2040.5,4.614201487,180,,,,,,,
2005,305011111,Spring Hill,5052,4210,3.715869431,181,,,,,,,
2005,305011112,West End,6425,3212.5,1.838643208,116,,,,,,,
2005,305021113,Balmoral,3705,2646.428571,2.888086643,104,,,,,,,
2005,305021114,Bulimba,5064,2411.428571,6.588086719,313,,,,,,,
2005,305021115,East Brisbane,5368,2825.263158,1.975683891,104,,,,,,,
2005,305021116,Hawthorne,4491,3207.857143,2.839477902,124,,,,,,,
2005,305021117,Morningside - Seven Hills,10183,1542.878788,2.20817023,220,,,,,,,
2005,305021118,Norman Park,5593,2431.73913,1.469521045,81,,,,,,,
2005,305031119,Albion,2355,1570,2.036395147,47,,,,,,,
2005,305031120,Alderley,5145,2058,0.744076757,38,,,,,,,
2005,305031121,Ascot,4948,1979.2,0.773930754,38,,,,,,,
2005,305031122,Clayfield,9792,3376.551724,0.969272015,94,,,,,,,
2005,305031123,Grange,4046,2247.777778,1.403508772,56,,,,,,,
2005,305031124,Hamilton (Qld),4273,2670.625,1.907941808,80,,,,,,,
2005,305031125,Hendra,4160,1540.740741,3.637269557,146,,,,,,,
2005,305031126,Kelvin Grove - Herston,6051,1779.705882,1.25502008,75,,,,,,,
2005,305031127,Newmarket,4364,2567.058824,2.34521576,100,,,,,,,
2005,305031128,Newstead - Bowen Hills,6238,2012.258065,2.971277649,180,,,,,,,
2005,305031129,Wilston,3706,2647.142857,1.284503963,47,,,,,,,
2005,305031130,Windsor,6240,2151.724138,1.413944417,87,,,,,,,
2005,305031131,Wooloowin - Lutwyche,8362,2697.419355,1.002536538,83,,,,,,,
2005,305041132,Ashgrove,12362,1901.846154,1.079313164,132,,,,,,,
2005,305041133,Auchenflower,5237,4028.461538,4.614462645,231,,,,,,,
2005,305041134,Bardon,8944,1902.978723,1.165026581,103,,,,,,,
2005,305041135,Paddington - Milton,9500,2638.888889,3.643901375,334,,,,,,,
2005,305041136,Red Hill (Qld),5394,3172.941176,2.508551881,132,,,,,,,
2005,305041137,Toowong,10151,2602.820513,2.091923967,208,,,,,,,
2005,310011271,Darra - Sumner,4034,537.8666667,2.620198423,103,,,,,,,
2005,310011272,Durack,6154,1398.636364,1.150558843,70,,,,,,,
2005,310011273,Forest Lake - Doolandella,22882,1525.466667,1.983331105,445,,,,,,,
2005,310011274,Inala - Richlands,14092,1292.844037,1.039650104,145,,,,,,,
2005,310011275,Oxley (Qld),6486,940,1.550023485,99,,,,,,,
2005,310011276,Wacol,4894,256.2303665,-0.040849673,-2,,,,,,,
2005,310021277,Boonah,10236,4.875678765,1.810224786,182,,,,,,,
2005,310021278,Esk,4465,2.362808911,1.316088042,58,,,,,,,
2005,310021279,Lake Manchester - England Creek,0,0,0,0,,,,,,,
2005,310021280,Lockyer Valley - East,14870,20.05124056,6.358629569,889,,,,,,,
2005,310021281,Lowood,10379,16.80265501,3.242813091,326,,,,,,,
2005,310021282,Rosewood,10819,16.03765194,0.30595216,33,,,,,,,
2005,310031283,Brassall,7240,882.9268293,4.127714656,287,,,,,,,
2005,310031284,Bundamba,7471,434.3604651,0.49771321,37,,,,,,,
2005,310031285,Churchill - Yamanto,5454,580.212766,0.850591716,46,,,,,,,
2005,310031286,Ipswich - Central,6348,803.5443038,-0.827995626,-53,,,,,,,
2005,310031287,Ipswich - East,16606,1444,0.271722722,45,,,,,,,
2005,310031288,Ipswich - North,3587,55.01533742,1.701162461,60,,,,,,,
2005,310031289,Karalee - Barellan Point,4363,227.2395833,2.177985948,93,,,,,,,
2005,310031290,Karana Downs,5638,90.64308682,3.620657967,197,,,,,,,
2005,310031291,Leichhardt - One Mile,6132,303.5643564,2.336448598,140,,,,,,,
2005,310031292,North Ipswich - Tivoli,6079,633.2291667,0.098797958,6,,,,,,,
2005,310031293,Raceview,11298,1241.538462,4.27318874,463,,,,,,,
2005,310031294,Ripley,2468,18.89739663,11.32160577,251,,,,,,,
2005,310031295,Riverview,3367,431.6666667,1.08075653,36,,,,,,,
2005,310041296,Bellbird Park - Brookwater,4745,294.7204969,8.655827799,378,,,,,,,
2005,310041297,Camira - Gailes,9250,984.0425532,0.543478261,50,,,,,,,
2005,310041298,Carole Park,0,0,0,0,,,,,,,
2005,310041299,Collingwood Park - Redbank,5928,377.5796178,4.421349304,251,,,,,,,
2005,310041300,Goodna,7558,956.7088608,6.661021733,472,,,,,,,
2005,310041301,New Chum,0,0,0,0,,,,,,,
2005,310041302,Redbank Plains,9406,484.8453608,2.910284464,266,,,,,,,
2005,310041303,Springfield,5459,814.7761194,12.57991338,610,,,,,,,
2005,310041304,Springfield Lakes,3853,209.4021739,81.91690274,1735,,,,,,,
2005,311011305,Beaudesert,11063,6.795454545,2.997858672,322,,,,,,,
2005,311021306,Beenleigh,8271,1074.155844,1.484662577,121,,,,,,,
2005,311021307,Eagleby,9098,659.2753623,1.915537135,171,,,,,,,
2005,311021308,Edens Landing - Holmview,5897,893.4848485,4.187279152,237,,,,,,,
2005,311021309,Mount Warren Park,5896,1403.809524,3.004891684,172,,,,,,,
2005,311021310,Wolffdene - Bahrs Scrub,4920,176.9784173,3.23122115,154,,,,,,,
2005,311031311,Boronia Heights - Park Ridge,11284,352.625,0.133108528,15,,,,,,,
2005,311031312,Browns Plains,5478,750.4109589,-0.778844412,-43,,,,,,,
2005,311031313,Chambers Flat - Logan Reserve,3624,99.83471074,3.013075611,106,,,,,,,
2005,311031314,Crestmead,10041,1434.428571,3.50479332,340,,,,,,,
2005,311031315,Greenbank Military Camp,0,0,0,0,,,,,,,
2005,311031316,Hillcrest,7277,774.1489362,-0.437816391,-32,,,,,,,
2005,311031317,Marsden,8977,1301.014493,3.266996434,284,,,,,,,
2005,311031318,Munruben - Park Ridge South,4787,230.1442308,0.694152293,33,,,,,,,
2005,311031319,Regents Park - Heritage Park,14195,1510.106383,1.103988604,155,,,,,,,
2005,311041320,Greenbank,9128,35.31141199,5.100748417,443,,,,,,,
2005,311041321,Jimboomba,16181,64.80176211,5.551206784,851,,,,,,,
2005,311041322,Logan Village,5753,77.42934051,1.697012551,96,,,,,,,
2005,311051323,Bethania - Waterford,5677,450.5555556,4.857776136,263,,,,,,,
2005,311051324,Cornubia - Carbrook,8019,213.84,0.715900528,57,,,,,,,
2005,311051325,Loganholme - Tanah Merah,10255,771.0526316,0.697172035,71,,,,,,,
2005,311051326,Loganlea,8371,740.7964602,4.194672641,337,,,,,,,
2005,311051327,Shailer Park,11493,1436.625,0.895443771,102,,,,,,,
2005,311051328,Waterford West,6038,1023.389831,2.286972726,135,,,,,,,
2005,311061329,Daisy Hill,6229,692.1111111,-0.320051208,-20,,,,,,,
2005,311061330,Kingston (Qld.),9610,1413.235294,0.744312821,71,,,,,,,
2005,311061331,Logan Central,6063,1188.823529,1.916288452,114,,,,,,,
2005,311061332,Rochedale South - Priestdale,15385,1183.461538,0.588427591,90,,,,,,,
2005,311061333,Slacks Creek,10084,1214.939759,0.308365662,31,,,,,,,
2005,311061334,Springwood,9355,1508.870968,0.085588959,8,,,,,,,
2005,311061335,Underwood,4437,1056.428571,6.148325359,257,,,,,,,
2005,311061336,Woodridge,12082,2570.638298,1.045412729,125,,,,,,,
2005,313011362,Beachmere - Sandstone Point,10956,99.50953678,4.561939301,478,,,,,,,
2005,313011363,Bribie Island,15826,108.8445667,0.853938313,134,,,,,,,
2005,313021364,Burpengary - East,3476,127.7941176,3.483179518,117,,,,,,,
2005,313021365,Caboolture,17739,238.1073826,3.72471056,637,,,,,,,
2005,313021366,Caboolture - South,12903,921.6428571,2.129175241,269,,,,,,,
2005,313021367,Elimbah,3346,33.06324111,4.301745636,138,,,,,,,
2005,313021368,Morayfield - East,5875,691.1764706,4.370225617,246,,,,,,,
2005,313021369,Wamuran,3137,35.08948546,4.046434494,122,,,,,,,
2005,313031370,Kilcoy,4241,1.481158104,2.217401784,92,,,,,,,
2005,313031371,Woodford - D`Aguilar,6066,11.55428571,1.983860121,118,,,,,,,
2005,313041372,Burpengary,11942,535.5156951,1.564891988,184,,,,,,,
2005,313041373,Deception Bay,20268,635.3605016,5.871291266,1124,,,,,,,
2005,313041374,Morayfield,4672,187.6305221,2.343921139,107,,,,,,,
2005,313041375,Narangba,12131,321.7771883,10.37212265,1140,,,,,,,
2005,313041376,Upper Caboolture,2528,45.4676259,4.333470904,105,,,,,,,
2005,313051377,Clontarf,7723,1225.873016,-0.502447823,-39,,,,,,,
2005,313051378,Margate - Woody Point,10666,2480.465116,0.433145009,46,,,,,,,
2005,313051379,Redcliffe,8919,2123.571429,2.164948454,189,,,,,,,
2005,313051380,Rothwell - Kippa-Ring,13896,902.3376623,1.475098583,202,,,,,,,
2005,313051542,Scarborough - Newport - Moreton Island,10742,58.57142857,1.906839958,201,,,,,,,
2005,314011382,Albany Creek,16164,1649.387755,0.95559303,153,,,,,,,
2005,314011383,Cashmere,9922,219.5132743,8.639001423,789,,,,,,,
2005,314011384,Dayboro,6532,16.05703048,6.090628553,375,,,,,,,
2005,314011385,Eatons Hill,7258,797.5824176,5.632367923,387,,,,,,,
2005,314011386,The Hills District,22759,720.221519,0.211351328,48,,,,,,,
2005,314011387,Samford Valley,10005,60.23479831,2.942689577,286,,,,,,,
2005,314021388,Dakabin - Kallangur,16862,1015.783133,1.151769646,192,,,,,,,
2005,314021389,Murrumba Downs - Griffin,8134,361.5111111,8.728779575,653,,,,,,,
2005,314021390,North Lakes - Mango Hill,7968,292.9411765,22.75458327,1477,,,,,,,
2005,314031391,Bray Park,9145,2032.222222,0.494505495,45,,,,,,,
2005,314031392,Lawnton,5658,608.3870968,1.799208348,100,,,,,,,
2005,314031393,Petrie,8778,1310.149254,1.714947856,148,,,,,,,
2005,314031394,Strathpine - Brendale,11331,633.0167598,0.389829007,44,,,,,,,
2005,502011021,Dawesville - Bouvard,4160,42.49233912,11.67785235,435,,,,,,,
2005,502011022,Falcon - Wannanup,5919,616.5625,5.339028297,300,,,,,,,
2005,502011023,Greenfields,9761,976.1,0.195031821,19,,,,,,,
2005,502011024,Halls Head - Erskine,14420,1015.492958,5.401651926,739,,,,,,,
2005,502011025,Mandurah,8159,971.3095238,1.316279647,106,,,,,,,
2005,502011026,Mandurah - East,4866,121.0447761,3.664252237,172,,,,,,,
2005,502011027,Mandurah - North,6526,205.2201258,5.941558442,366,,,,,,,
2005,502011028,Mandurah - South,8259,699.9152542,2.864615768,230,,,,,,,
2005,502011029,Pinjarra,6192,7.654839906,2.414819716,146,,,,,,,
2005,503011030,City Beach,6516,664.8979592,-0.229673863,-15,,,,,,,
2005,503011031,Claremont (WA),7564,1939.487179,0.759291328,57,,,,,,,
2005,503011032,Cottesloe,7375,1940.789474,-0.175961018,-13,,,,,,,
2005,503011033,Floreat,7342,1668.636364,0.396554082,29,,,,,,,
2005,503011034,Mosman Park - Peppermint Grove,10454,1935.925926,1.034116169,107,,,,,,,
2005,503011035,Nedlands - Dalkeith - Crawley,18165,1872.680412,-0.362020734,-66,,,,,,,
2005,503011036,Swanbourne - Mount Claremont,8240,704.2735043,0.524582164,43,,,,,,,
2005,503021037,Kings Park (WA),6,1.428571429,20,1,,,,,,,
2005,503021038,Mount Hawthorn - Leederville,9641,2472.051282,1.132906745,108,,,,,,,
2005,503021039,Mount Lawley - Inglewood,15390,2167.605634,0.812262544,124,,,,,,,
2005,503021040,North Perth,8131,2622.903226,1.3840399,111,,,,,,,
2005,503021041,Perth City,18392,1687.33945,8.886389201,1501,,,,,,,
2005,503021042,Subiaco - Shenton Park,14501,1859.102564,1.761403509,251,,,,,,,
2005,503021043,Wembley - West Leederville - Glendalough,15779,2390.757576,1.505307173,234,,,,,,,
2005,504011044,Bassendean - Eden Hill - Ashfield,13943,1353.68932,-0.378679623,-53,,,,,,,
2005,504011045,Bayswater - Embleton - Bedford,19460,1410.144928,0.412796698,80,,,,,,,
2005,504011046,Maylands,10655,2131,-0.149939087,-16,,,,,,,
2005,504011047,Morley,18996,1792.075472,-0.601747685,-115,,,,,,,
2005,504011048,Noranda,8510,1736.734694,-1.299002552,-112,,,,,,,
2005,504021049,Chidlow,3591,21.41323792,4.177545692,144,,,,,,,
2005,504021050,Glen Forrest - Darlington,7203,127.037037,-0.456053068,-33,,,,,,,
2005,504021051,Helena Valley - Koongamia,4491,510.3409091,-0.64159292,-29,,,,,,,
2005,504021052,Malmalling - Reservoir,18,0.056532663,0,0,,,,,,,
2005,504021053,Mundaring,12456,104.9368155,1.739769664,213,,,,,,,
2005,504021054,Swan View - Greenmount - Midvale,12301,814.6357616,-0.113682501,-14,,,,,,,
2005,504031055,Avon Valley National Park,0,0,0,0,,,,,,,
2005,504031056,Ballajura,20120,845.3781513,-0.336833763,-68,,,,,,,
2005,504031057,Beechboro,14248,302.5053079,1.633497396,229,,,,,,,
2005,504031058,Bullsbrook,3899,15.35643954,2.767527675,105,,,,,,,
2005,504031059,Ellenbrook,11740,310.5820106,14.11353033,1452,,,,,,,
2005,504031060,Gidgegannup,2353,7.717284356,3.977021653,90,,,,,,,
2005,504031061,Hazelmere - Guildford,3343,197.8106509,0.089820359,3,,,,,,,
2005,504031062,Lockridge - Kiara,8262,565.890411,-0.505780347,-42,,,,,,,
2005,504031063,Malaga,13,2.03125,0,0,,,,,,,
2005,504031064,Melaleuca - Lexia,0,0,0,0,,,,,,,
2005,504031065,Middle Swan - Herne Hill,5150,159.9378882,-0.367575933,-19,,,,,,,
2005,504031066,Midland - Guildford,8406,718.4615385,-0.047562426,-4,,,,,,,
2005,504031067,Stratton - Jane Brook,6735,286.5957447,1.814058957,120,,,,,,,
2005,504031068,The Vines,4182,62.41791045,3.055692459,124,,,,,,,
2005,504031069,Walyunga National Park,0,0,0,0,,,,,,,
2005,505011070,Craigie - Beldon,10238,1441.971831,-1.972424358,-206,,,,,,,
2005,505011071,Currambine - Kinross,14228,2371.333333,1.919770774,268,,,,,,,
2005,505011072,Duncraig,16110,2119.736842,-1.050304035,-171,,,,,,,
2005,505011073,Greenwood - Warwick,14077,1636.860465,-1.559440559,-223,,,,,,,
2005,505011074,Heathridge - Connolly,11060,1675.757576,-0.450045005,-50,,,,,,,
